Minimum Temperature,Maximum Temperature,Humidity,Precipitation
1.9,26.3,55,15.5
1.1,47.3,73,9.2
8.1,41.0,44,11.0
2.0,46.8,79,6.4
11.8,27.8,75,4.4
6.0,37.3,50,10.0
16.8,20.7,64,2.5
13.5,26.6,84,11.3
-1.7,43.4,41,14.2
0.5,33.6,53,14.1
16.2,27.1,61,10.7
9.0,36.2,43,5.4
12.2,22.8,70,11.6
-0.4,48.4,49,7.0
0.1,35.1,67,5.0
9.5,39.7,52,13.5
16.0,20.6,62,0.6
12.2,31.0,53,15.6
5.6,37.8,61,6.9
5.5,30.4,48,0.1
15.8,32.8,49,12.4
5.8,47.1,50,4.4
0.4,40.9,65,5.2
3.9,39.3,77,9.7
-2.0,28.4,71,12.5
-0.3,39.4,60,2.2
5.4,41.5,88,2.9
0.7,39.5,38,11.6
5.2,42.2,82,9.9
16.1,40.7,60,4.5
1.1,46.7,71,4.7
10.1,34.4,61,10.7
3.3,46.7,67,5.0
12.6,37.5,51,1.2
11.1,42.8,60,4.2
13.3,42.0,43,4.6
6.3,35.8,65,14.7
10.3,44.6,80,13.9
2.9,42.1,56,3.2
1.5,47.6,78,8.0
-2.2,40.0,88,11.7
12.6,33.5,39,7.2
0.2,46.5,82,8.6
11.2,35.2,53,8.6
0.4,37.7,69,5.2
17.8,42.1,50,14.2
9.3,32.5,51,7.7
16.8,39.0,39,6.6
2.1,19.0,78,2.4
8.7,43.3,57,4.3
2.7,42.4,55,3.8
4.4,35.6,78,9.0
2.5,27.4,65,0.2
3.0,41.4,70,8.9
2.2,25.9,73,14.2
-2.4,23.0,76,11.7
4.1,18.9,67,3.3
-0.7,20.0,45,1.7
8.6,42.1,41,2.4
8.3,25.2,70,12.3
13.7,22.3,87,2.7
3.0,32.7,63,1.3
8.9,40.1,38,12.4
15.1,43.2,49,15.2
-0.4,42.5,52,15.6
0.9,30.8,62,7.7
8.9,34.2,69,15.5
-1.3,29.9,64,8.3
9.7,46.2,42,14.3
11.7,39.3,66,12.7
-1.0,36.7,60,0.8
5.9,23.8,82,15.0
8.1,41.1,50,12.7
9.5,39.6,44,0.1
-0.1,40.8,39,5.2
5.7,45.0,49,15.1
15.5,22.9,89,6.9
16.7,21.6,67,2.3
8.2,44.6,81,11.6
-1.4,19.4,55,8.1
1.6,41.2,51,7.2
2.7,48.9,47,2.7
0.9,22.6,58,9.9
11.9,38.0,64,6.3
8.2,35.5,48,13.1
1.6,29.6,72,0.7
10.2,25.3,45,5.9
10.3,30.1,48,13.9
-2.7,25.9,58,10.7
4.7,34.8,43,8.2
15.6,23.5,58,1.1
9.5,39.4,67,6.9
5.4,18.8,48,2.1
14.4,32.0,83,0.6
14.7,29.8,55,14.4
5.8,19.4,45,13.5
3.7,41.3,51,12.9
15.1,36.6,70,14.9
10.4,18.9,78,2.8
0.9,32.9,43,8.5
12.8,23.2,69,14.8
1.3,41.5,89,7.2
8.5,27.2,68,6.1
17.1,25.2,83,10.5
7.5,46.5,75,6.6
2.2,40.4,79,2.2
13.6,31.6,65,4.7
15.3,43.4,80,12.6
9.9,25.2,61,12.7
-0.4,40.1,76,15.0
15.7,21.3,49,7.3
14.9,41.0,71,12.0
16.3,44.5,60,0.3
3.1,24.9,73,7.5
16.7,33.1,78,0.5
15.3,35.5,39,4.3
3.3,47.8,45,0.9
14.6,29.4,52,15.1
3.3,42.2,47,13.2
-0.6,48.7,52,12.8
4.2,45.8,50,11.1
9.0,36.1,57,6.8
3.9,32.5,62,6.3
9.4,47.1,64,15.2
10.1,44.8,46,13.3
17.8,48.2,49,6.4
14.0,31.3,38,4.2
16.2,39.2,57,15.3
10.2,22.4,85,6.8
9.4,34.4,64,2.0
5.8,36.6,76,15.0
12.6,26.7,39,1.9
1.2,43.8,54,12.8
18.0,28.9,78,11.2
10.1,41.0,38,8.4
-2.2,21.4,48,6.3
3.7,22.6,39,5.3
4.9,26.8,48,11.4
12.8,29.7,44,3.2
2.5,25.7,66,2.9
0.3,30.2,38,14.7
7.3,43.5,77,13.7
9.3,45.6,60,5.3
2.6,38.7,87,0.1
7.7,40.5,56,2.5
4.2,46.1,85,11.0
5.0,31.0,79,5.0
4.8,21.8,42,3.5
6.6,38.6,49,7.7
14.7,38.7,77,2.3
0.3,37.5,56,11.2
0.2,29.1,81,15.1
16.1,43.6,71,1.8
17.2,38.8,47,3.8
3.4,31.8,45,2.9
-2.9,44.9,63,2.9
16.0,23.7,74,3.8
-2.8,30.4,65,14.4
3.1,43.4,50,1.9
11.1,23.7,82,11.3
14.9,31.5,53,6.3
16.6,44.8,59,11.4
5.6,48.7,53,10.9
6.3,28.8,67,7.5
7.6,26.6,59,5.4
-0.7,21.9,43,14.7
-2.5,38.8,46,10.1
-1.8,24.0,42,2.4
11.9,38.4,82,3.0
13.4,29.7,88,5.4
2.3,34.7,40,2.6
12.8,24.6,85,15.1
4.4,34.3,61,8.0
10.8,33.2,87,11.0
0.4,25.4,52,10.9
13.4,29.3,65,13.3
14.3,24.6,89,13.5
14.9,26.4,40,6.9
-2.2,39.0,49,0.2
12.0,31.2,89,13.3
-2.3,38.1,51,1.6
6.3,19.9,47,0.3
2.5,41.6,48,13.1
16.3,26.2,38,4.6
3.4,34.4,84,4.1
11.2,21.2,78,7.2
15.4,28.0,63,6.5
9.1,18.9,68,15.1
5.2,25.0,47,0.6
-0.3,44.3,86,6.7
13.4,21.9,42,14.4
16.3,46.1,53,6.0
12.9,43.3,89,7.8
15.3,35.1,77,4.5
12.8,30.6,68,14.5
1.1,37.8,50,2.7
17.0,36.2,39,2.0
17.6,45.9,51,0.1
17.4,23.9,72,2.2
6.8,36.7,86,3.7
9.2,19.6,72,0.1
12.2,43.7,64,13.1
12.7,32.9,49,14.4
5.9,34.5,88,1.7
13.0,22.1,64,4.6
3.0,32.1,88,11.5
15.4,38.0,68,3.4
8.5,48.9,52,1.7
6.5,42.8,80,9.5
16.5,38.5,79,13.9
0.9,27.4,81,7.4
11.4,27.9,47,9.4
1.8,40.1,54,3.2
10.8,30.7,50,4.2
16.6,47.3,78,7.9
7.7,44.4,61,10.2
11.5,25.5,42,10.9
8.6,22.3,44,2.3
15.4,18.8,49,3.8
-2.2,43.5,89,0.8
11.0,33.7,45,7.4
16.1,38.5,85,7.7
9.3,45.7,70,8.5
15.4,25.5,46,4.8
11.9,23.9,52,10.9
5.7,34.0,38,11.4
17.0,23.6,65,13.3
10.1,38.6,81,14.7
2.6,21.8,73,8.2
3.2,48.3,67,15.0
14.4,30.8,70,0.6
6.3,18.9,59,12.2
6.8,30.7,66,8.3
-0.4,23.3,52,14.9
1.0,26.6,66,8.2
18.0,39.3,68,2.7
16.8,43.2,81,15.1
-1.1,29.6,46,15.1
16.7,36.8,55,1.7
9.9,36.7,87,6.5
0.4,22.1,83,0.6
10.4,26.4,54,14.5
14.9,45.1,81,13.7
10.6,39.3,62,13.0
5.0,35.4,80,2.7
15.2,33.5,59,4.0
1.3,23.7,87,7.6
-1.2,23.2,73,0.4
7.5,26.4,80,12.2
15.1,27.0,81,11.8
11.0,35.1,45,6.2
16.4,29.5,56,15.1
15.2,35.9,74,12.4
4.1,22.6,63,8.9
3.6,27.7,80,7.9
10.1,44.0,57,8.1
-0.3,19.4,51,1.8
6.6,34.7,67,13.3
3.0,41.4,86,14.4
15.8,26.1,80,8.3
14.5,43.2,81,9.5
6.0,36.6,81,12.9
13.4,48.9,48,14.9
12.2,23.5,82,15.3
11.3,46.1,44,2.9
17.3,31.7,57,9.4
-1.7,22.8,75,3.8
2.1,21.7,39,11.1
14.1,45.0,72,8.5
14.9,35.4,54,2.0
1.6,31.1,74,12.5
17.8,45.4,58,9.3
-1.8,35.8,81,3.1
16.9,19.5,48,8.2
15.5,29.2,42,1.2
13.0,48.6,63,8.9
12.0,23.7,78,10.0
6.0,23.3,46,13.5
10.4,28.0,46,1.0
0.4,36.4,70,8.0
7.6,41.7,47,11.0
8.9,33.5,43,1.0
-2.0,23.4,46,4.9
5.4,29.0,83,3.8
3.3,31.4,77,0.3
3.4,34.8,43,11.6
2.8,30.2,53,0.8
0.8,19.5,89,9.0
4.8,21.3,62,4.1
5.9,18.9,47,2.3
9.9,29.9,82,2.6
0.5,34.5,54,13.8
7.5,43.5,66,6.3
8.8,31.4,42,14.1
10.1,23.5,39,10.7
15.4,23.5,83,4.0
15.7,34.3,80,13.9
8.6,39.9,38,9.1
5.8,43.9,39,3.1
1.1,40.5,57,12.7
14.0,42.9,81,9.6
11.8,38.6,57,12.1
3.3,43.8,62,0.3
10.3,28.3,58,7.1
4.9,38.2,38,4.8
8.7,27.1,86,15.0
13.2,45.0,61,0.0
15.6,28.5,67,15.4
5.9,34.3,56,10.2
13.9,22.1,71,4.4
7.4,19.1,46,2.4
2.9,18.9,88,8.1
0.5,41.6,82,12.9
2.5,38.8,80,13.9
8.2,18.9,82,11.1
8.5,20.1,61,4.2
6.9,46.7,67,13.2
0.5,45.6,39,10.7
4.7,42.0,88,14.3
4.4,26.5,84,7.8
7.2,19.7,85,4.7
9.9,44.3,88,14.6
5.3,37.2,87,13.1
6.0,31.8,80,0.9
2.2,34.8,72,1.8
6.8,26.3,42,5.7
2.4,42.4,52,8.4
15.2,40.7,79,0.2
17.2,45.2,67,10.9
9.6,27.0,73,10.3
15.0,24.8,64,0.4
-1.1,24.2,74,5.0
15.5,42.4,48,15.3
11.6,47.0,70,1.5
6.4,45.3,86,13.2
11.9,21.3,39,10.5
16.2,28.1,58,10.8
-0.3,31.3,43,11.9
16.7,36.7,62,12.1
6.6,38.3,45,2.9
6.9,36.1,55,15.4
-1.7,24.8,66,7.5
8.2,20.5,52,9.3
1.6,30.1,73,13.8
16.8,21.7,71,1.9
5.0,35.4,57,4.5
16.4,30.5,49,10.8
16.7,46.8,41,8.8
15.5,45.1,81,9.8
6.7,36.7,60,12.0
-0.8,36.3,70,13.9
4.8,49.0,41,15.0
3.0,37.8,69,14.3
-0.4,41.2,65,14.9
7.9,22.9,38,1.2
17.7,29.7,58,13.5
16.7,28.4,84,6.9
7.3,46.7,53,4.4
15.1,47.2,80,14.5
10.3,45.9,38,1.8
14.8,42.0,80,7.9
15.4,32.7,65,3.0
9.5,19.3,88,10.9
8.1,36.7,67,4.3
2.6,42.4,83,8.5
-0.2,36.0,64,0.7
9.0,28.4,71,6.6
8.0,23.3,41,1.8
1.0,43.8,85,6.0
8.7,28.7,76,14.7
15.6,26.0,42,1.7
10.2,19.4,79,9.7
16.8,26.0,52,13.1
14.7,36.9,85,8.1
-2.2,44.7,84,3.1
12.4,41.7,45,2.0
2.7,24.2,72,1.7
17.9,36.6,51,11.7
17.7,47.0,46,14.7
15.2,29.5,52,11.3
6.1,48.9,81,12.6
2.8,37.6,43,3.4
10.1,34.6,63,9.6
5.1,38.4,81,9.7
8.9,22.7,40,10.2
7.2,28.7,89,9.1
9.5,22.1,78,4.5
15.8,34.5,47,12.9
11.0,22.4,51,13.0
9.2,19.9,78,4.4
2.1,38.7,45,9.4
5.5,40.9,72,0.9
9.7,38.6,57,13.5
-1.7,27.2,52,1.3
5.6,48.3,85,0.7
-0.4,40.2,71,13.8
3.8,30.6,65,14.6
8.1,29.8,67,2.9
3.9,37.3,58,11.4
7.7,26.6,75,12.7
14.7,27.5,65,6.6
5.2,46.5,40,11.2
15.6,46.9,82,15.0
1.4,24.5,38,10.3
12.7,31.8,76,7.1
5.4,26.7,83,0.9
1.5,37.5,63,1.4
0.8,43.1,68,4.6
14.9,26.8,72,9.4
16.0,29.4,76,0.5
10.7,26.0,44,7.1
-2.5,37.3,73,14.1
0.8,28.1,47,3.1
6.8,44.2,41,5.5
-2.0,42.4,81,6.0
12.7,30.0,59,2.7
11.6,31.6,42,6.4
10.8,34.8,74,1.1
1.8,29.7,49,5.7
8.1,37.2,74,13.9
17.8,33.4,60,5.5
16.0,32.6,80,9.4
-1.0,28.6,66,12.1
8.0,43.4,45,8.6
12.8,33.1,40,1.5
7.0,33.6,83,0.8
7.4,44.9,62,8.2
2.1,23.3,51,3.8
14.0,23.9,57,1.0
13.7,21.5,49,3.1
17.7,21.1,74,5.6
17.8,31.3,78,4.9
5.6,36.8,47,13.9
-1.7,30.1,40,9.0
2.5,24.5,75,7.4
-1.7,31.4,51,13.6
12.5,24.7,59,10.4
4.0,41.9,73,14.7
-0.9,27.8,73,8.7
15.8,36.4,50,7.3
15.2,40.4,65,12.7
14.6,20.2,52,0.6
17.6,40.6,88,14.5
4.9,27.2,66,11.0
8.4,48.0,62,15.1
2.9,28.7,72,15.0
4.4,39.6,64,1.6
-2.5,41.9,82,3.5
1.0,25.8,72,2.6
5.3,42.1,49,5.4
9.7,48.9,82,14.8
10.3,40.8,82,6.1
14.1,30.4,43,4.6
3.4,38.6,59,2.7
13.2,32.8,54,0.6
-2.9,35.1,49,1.3
17.2,32.9,67,14.1
15.0,28.9,83,1.6
5.0,36.8,67,9.0
7.3,44.7,65,13.2
14.5,43.9,41,8.6
10.7,27.2,80,11.6
13.9,36.3,69,4.5
15.9,30.6,88,6.5
6.4,47.5,57,7.3
8.0,29.7,60,14.7
1.7,19.6,43,15.6
1.1,42.4,79,7.3
5.1,40.4,42,0.3
7.8,36.7,39,9.8
15.4,27.8,47,2.9
5.2,20.9,69,11.9
6.6,28.1,45,5.8
4.3,28.0,57,14.9
-2.9,47.0,71,5.1
-1.7,29.7,73,11.1
1.1,29.3,67,13.4
5.8,22.1,52,2.5
9.8,31.9,62,9.4
3.1,38.5,79,4.5
5.1,36.8,49,12.0
9.2,27.6,52,7.2
-2.2,37.9,82,9.3
5.6,29.4,73,11.7
16.0,40.7,73,1.8
6.8,33.6,62,5.0
13.9,22.9,56,2.5
0.3,24.0,78,4.1
-0.5,47.3,58,0.5
0.8,25.4,39,1.6
11.2,36.0,44,11.2
4.3,22.6,67,13.0
-2.7,30.2,49,0.2
7.2,26.8,56,15.5
15.2,44.9,70,6.4
14.4,25.8,38,11.0
5.1,46.5,73,15.5
3.1,25.2,49,13.1
1.0,43.7,76,3.1
1.4,48.3,44,1.7
7.8,32.7,69,5.3
10.0,41.3,52,14.9
9.1,44.2,48,8.1
12.9,39.2,89,3.3
9.5,28.9,51,5.3
12.4,43.9,64,14.9
13.6,24.0,58,0.6
16.8,34.1,72,7.2
17.3,29.0,89,6.3
-1.9,48.6,62,8.2
5.3,26.6,44,4.6
-2.4,40.5,70,5.9
-1.1,39.0,84,9.7
15.7,29.5,75,14.0
2.5,40.3,56,6.0
11.5,44.7,70,6.0
15.3,42.9,39,12.0
16.5,22.7,55,8.2
14.6,27.8,54,1.0
17.6,22.3,47,6.6
14.2,34.5,63,5.5
9.7,22.6,46,12.3
-0.9,24.1,69,15.1
-0.0,43.5,57,3.1
7.0,48.4,41,3.9
17.5,40.9,38,12.6
0.8,38.1,85,4.2
15.2,44.0,68,10.1
9.1,38.9,46,1.8
-0.1,34.4,47,2.3
5.2,45.6,86,0.6
-1.2,41.1,84,7.1
16.5,19.1,38,15.0
6.3,19.8,55,10.5
8.3,21.6,62,3.2
10.9,23.3,59,8.9
-0.9,41.6,67,10.1
8.6,25.0,75,4.2
-0.5,37.9,76,4.8
3.4,24.1,43,2.5
9.8,27.7,53,7.1
3.8,31.5,40,4.3
14.9,19.6,43,0.8
8.4,29.3,40,3.8
9.9,43.6,48,4.8
17.6,30.5,61,3.5
7.5,28.0,88,4.7
11.4,24.8,43,2.9
3.7,46.8,50,13.4
14.4,33.1,46,7.7
0.6,44.8,59,8.7
4.4,42.8,82,3.9
0.5,40.3,72,1.7
7.2,39.6,84,3.4
-2.3,35.1,50,1.5
4.1,37.9,46,2.0
15.3,41.2,80,10.5
-1.8,31.2,45,12.0
11.3,23.6,40,6.7
10.0,38.1,45,1.5
9.9,42.3,57,2.2
5.3,27.1,68,7.9
1.4,26.0,68,8.7
13.0,35.5,61,2.3
13.6,40.0,75,11.6
6.5,40.1,46,3.8
-1.6,46.4,62,5.8
11.8,45.4,42,2.8
-0.6,44.4,60,10.8
5.2,30.1,83,3.5
9.3,29.0,88,2.7
3.5,47.1,61,12.4
13.8,31.3,77,3.3
14.9,26.1,76,3.2
-2.1,33.7,75,10.8
12.0,40.3,87,8.0
7.5,30.6,74,6.0
1.1,40.8,76,11.7
17.8,39.1,46,10.1
7.3,39.8,83,13.8
12.6,31.7,79,7.7
17.2,41.9,61,12.2
-0.5,32.1,43,3.7
10.0,24.3,43,10.8
9.9,36.0,72,1.9
11.5,20.7,39,4.6
1.7,28.0,43,3.9
-0.5,28.2,59,0.3
2.7,39.9,61,4.7
3.8,45.3,53,12.8
10.3,30.2,57,10.9
14.0,31.0,54,14.2
15.2,22.8,87,0.9
-2.7,45.9,60,0.1
1.4,28.1,67,11.8
6.1,30.8,80,4.1
1.8,27.7,76,1.7
10.5,36.2,41,8.6
-1.7,37.3,69,6.8
8.4,45.5,69,5.3
11.9,37.4,46,9.9
7.5,22.7,46,0.2
-1.5,35.3,69,5.7
9.5,19.3,62,2.9
8.8,48.5,53,6.9
-2.5,26.7,56,10.4
2.6,36.0,48,10.3
2.4,45.6,85,8.4
13.5,20.3,79,13.5
8.5,18.9,66,7.3
3.7,21.9,67,15.2
15.6,47.0,41,3.2
12.9,38.9,50,0.2
6.9,35.2,88,11.1
7.1,35.5,57,6.9
1.2,41.7,52,11.4
7.7,34.9,89,4.5
0.2,27.2,39,14.0
10.7,35.0,82,12.7
-1.8,32.8,40,14.3
7.7,38.0,84,8.5
17.0,21.1,72,14.6
17.6,47.0,80,9.4
12.0,41.5,76,5.3
7.1,46.2,67,11.3
13.2,18.9,86,8.2
10.8,42.2,43,5.8
8.7,21.1,74,5.5
-3.0,44.4,45,6.5
8.5,48.9,69,3.4
14.1,40.8,83,7.9
16.3,27.9,54,4.9
9.2,37.6,89,7.7
2.1,34.9,73,14.5
13.2,20.6,47,13.7
15.4,26.7,41,12.7
8.4,29.6,73,6.4
4.0,32.5,59,4.5
0.0,22.0,49,3.6
11.6,33.1,88,8.7
5.2,34.8,76,11.2
14.7,19.4,51,1.4
5.3,37.6,64,10.4
13.7,42.4,73,2.9
12.2,33.4,38,15.0
9.6,40.0,56,12.3
12.2,26.7,55,15.1
4.5,19.5,56,11.3
5.9,32.8,54,1.3
5.2,31.1,83,10.1
11.8,32.9,82,6.0
16.0,33.8,82,4.4
10.4,42.4,71,15.4
4.7,25.2,38,7.4
1.1,19.2,71,15.4
5.5,48.4,40,3.8
17.6,34.7,45,3.8
3.7,32.7,48,5.7
-1.3,31.9,49,9.2
2.7,48.7,70,9.5
10.1,42.7,46,8.3
5.9,40.0,55,7.9
-2.2,23.2,82,5.6
14.0,37.9,46,6.1
7.5,34.7,65,2.3
12.2,46.7,46,12.9
8.7,46.4,60,8.5
2.7,33.4,68,14.5
0.2,23.3,80,15.2
15.5,42.3,38,9.6
12.0,32.1,77,7.0
14.9,41.7,59,0.0
8.8,38.6,77,4.7
-2.2,36.2,62,2.0
4.6,25.8,85,9.6
7.6,31.6,41,10.7
10.9,24.1,43,7.0
-1.0,40.2,58,13.5
-1.9,24.5,84,11.7
2.3,24.1,61,1.0
0.9,45.6,53,10.2
15.6,39.2,65,0.3
8.8,42.0,71,7.0
-1.9,34.3,84,13.3
12.9,38.9,42,9.4
12.5,32.3,50,6.6
-2.9,33.3,85,14.8
7.0,29.3,64,10.9
10.2,42.3,71,7.0
5.8,44.5,47,7.9
15.3,32.5,53,12.7
4.8,48.6,83,0.2
0.8,39.2,83,2.0
0.5,41.2,87,15.1
10.8,32.7,83,6.0
6.1,19.1,45,11.4
0.2,46.3,58,9.9
-0.0,19.2,75,12.4
16.4,36.9,65,2.4
6.8,37.9,82,4.9
8.6,39.8,45,8.3
10.5,32.1,67,0.7
5.1,41.4,71,2.4
15.9,40.5,54,4.1
-2.9,21.4,88,9.2
6.6,42.5,49,9.0
6.1,44.4,89,15.2
-1.3,20.0,43,5.6
-1.1,27.5,63,14.0
13.1,40.4,57,2.2
7.6,28.4,41,6.6
4.7,43.9,77,1.1
13.5,24.2,41,11.5
2.4,27.0,59,13.4
7.6,26.2,46,1.0
5.9,45.3,57,8.5
17.9,48.7,67,15.0
15.2,29.4,43,3.7
9.0,34.3,84,4.2
-1.5,27.2,55,14.8
8.8,37.4,63,5.1
1.9,46.9,63,0.1
-1.6,32.4,56,13.8
7.7,42.8,85,7.3
2.2,42.4,69,7.9
17.0,45.3,43,13.3
-0.2,38.6,41,7.4
0.4,30.8,47,1.2
5.4,27.8,89,5.9
-0.3,42.1,64,0.9
8.3,31.2,68,7.9
16.5,36.5,86,0.0
3.3,29.4,85,13.1
15.8,39.6,67,8.7
12.6,35.5,55,0.6
14.2,35.6,79,10.7
13.1,42.2,78,7.1
15.6,45.5,45,10.9
12.6,46.4,48,5.8
17.9,27.1,77,8.3
11.6,34.9,77,11.4
8.3,37.3,50,8.3
0.2,44.4,67,1.4
3.6,20.9,52,2.2
11.3,35.3,85,6.0
10.8,20.5,79,1.4
13.5,45.8,62,12.6
8.4,38.9,61,14.1
-0.6,36.1,81,13.0
8.5,28.8,88,13.4
15.6,33.0,80,2.2
17.5,18.8,62,15.5
15.4,20.1,80,7.6
-1.9,38.5,54,4.7
7.4,38.0,56,1.2
17.3,43.0,67,14.5
13.5,18.7,86,9.6
6.4,42.3,86,14.5
3.3,21.2,85,4.0
7.1,33.3,41,10.7
-2.1,23.4,88,1.5
2.7,31.2,71,13.5
8.2,20.6,89,3.0
11.1,41.8,78,9.1
8.2,25.8,56,12.7
17.4,44.5,53,6.3
1.3,19.6,89,8.8
10.8,31.3,72,2.6
17.5,37.3,42,3.1
17.5,46.4,89,15.2
-1.6,44.7,71,4.4
10.6,44.1,81,5.9
0.5,47.1,72,3.0
10.6,43.6,39,14.2
14.9,29.2,77,0.8
4.9,28.2,88,11.5
6.7,46.3,83,13.5
7.3,25.0,83,7.4
8.1,19.5,84,3.1
14.3,40.1,70,5.2
16.8,27.6,50,2.7
12.6,22.7,87,1.5
15.3,26.4,51,8.3
15.7,25.3,74,3.1
5.9,32.2,51,3.7
14.7,28.1,63,15.5
0.8,45.4,39,3.4
10.2,32.7,77,13.9
2.8,46.2,55,0.0
8.8,32.8,55,10.2
4.4,19.4,78,4.1
14.2,32.2,68,6.0
13.2,41.3,88,12.3
8.2,24.4,59,8.7
-0.9,30.6,59,14.6
8.1,43.0,49,0.6
14.9,45.8,43,2.6
17.6,27.8,53,13.4
17.8,42.9,65,5.9
16.0,24.4,55,9.3
7.4,36.5,51,5.4
15.7,35.5,74,9.4
11.9,21.0,86,8.5
10.1,32.0,56,4.6
16.1,44.0,45,10.1
6.8,20.8,44,11.7
12.2,48.0,69,4.5
13.1,31.1,89,13.9
-2.8,38.5,84,5.0
13.0,34.5,41,14.1
14.5,43.2,52,4.2
8.5,42.7,85,8.7
9.2,29.3,69,8.0
13.7,22.3,89,6.5
16.8,45.6,46,3.2
17.0,30.5,59,8.5
0.8,41.7,45,3.8
12.9,22.6,38,3.0
10.2,18.7,60,12.5
4.7,27.3,61,7.8
6.8,28.4,77,10.5
-0.5,48.0,85,11.4
0.8,27.8,73,3.6
-1.0,35.6,70,0.8
9.4,24.9,46,4.7
3.6,21.2,44,9.4
4.0,29.0,83,14.2
15.3,24.9,78,13.2
-0.4,34.1,79,13.9
6.1,20.7,48,2.9
5.3,40.6,77,8.5
-2.1,22.3,60,10.5
9.6,39.3,70,9.0
-0.6,42.7,81,9.8
14.7,45.2,75,4.7
9.7,37.1,51,11.1
16.5,35.4,82,15.3
7.9,47.9,83,7.8
-0.0,30.2,46,12.0
-2.6,34.4,59,2.0
11.6,37.0,84,10.5
7.5,43.2,86,6.4
3.3,48.3,59,8.2
1.4,38.9,38,5.0
0.6,21.9,70,5.1
-2.5,37.0,54,11.5
-2.4,40.3,69,13.2
3.8,28.3,57,13.1
16.1,37.6,83,10.2
13.2,30.9,48,8.8
5.8,23.9,79,12.8
1.1,21.8,65,15.1
15.2,34.1,54,15.6
-0.4,45.4,48,15.4
11.0,41.8,74,15.5
-0.5,24.6,59,13.8
14.3,33.6,86,8.3
14.5,35.6,64,1.7
8.2,33.9,41,14.2
7.1,33.3,82,13.9
17.1,25.3,86,4.1
0.4,23.5,53,6.2
2.0,41.8,71,4.2
4.3,29.6,62,13.4
0.0,27.9,48,4.2
8.4,31.4,42,5.8
6.1,22.8,70,14.1
4.6,31.5,63,8.2
15.1,44.5,66,6.4
8.5,24.3,54,14.8
11.6,27.7,89,1.9
10.1,39.7,85,4.9
12.4,23.0,40,12.8
15.8,28.6,60,1.8
16.6,25.7,75,10.3
-2.4,46.2,60,6.9
9.6,43.3,48,11.7
10.2,40.2,65,6.4
17.8,21.4,84,9.2
8.7,35.9,87,2.9
-1.7,21.4,73,6.2
15.3,39.6,38,14.6
13.7,23.2,48,0.8
-1.8,32.7,82,11.7
16.1,26.7,59,6.6
0.7,22.7,56,9.1
16.2,40.7,74,2.3
9.9,37.5,73,6.2
4.5,46.1,44,0.2
8.5,35.5,71,7.0
7.1,47.5,62,14.4
12.3,29.8,67,1.0
-1.3,27.5,84,9.5
-2.7,26.4,80,1.4
8.9,29.0,43,9.0
14.9,23.0,41,7.9
6.1,34.1,70,13.2
5.3,24.6,72,1.0
15.7,20.6,59,5.8
-2.9,33.4,77,3.5
8.2,40.1,69,15.4
17.2,39.2,65,0.5
9.9,26.8,52,5.4
8.7,30.9,43,7.1
17.3,41.5,55,14.4
14.8,48.6,55,7.8
16.2,30.5,60,13.6
4.7,44.9,43,11.2
16.5,26.3,70,8.5
4.7,47.2,48,0.4
16.2,27.0,71,5.9
8.6,44.2,45,13.9
4.4,28.0,60,9.3
-1.2,20.3,88,3.4
9.3,33.8,45,6.7
13.6,44.2,88,4.3
1.5,38.8,71,8.4
-3.0,27.9,54,1.1
9.1,44.5,69,2.8
3.6,24.0,56,3.0
-2.7,46.8,45,8.2
8.6,44.7,72,11.3
12.4,45.6,84,2.4
5.8,42.3,64,7.0
15.9,34.0,64,15.0
16.4,21.8,70,1.8
15.5,40.8,56,1.7
2.5,42.0,63,9.4
11.5,26.3,49,4.1
4.9,45.3,66,6.4
1.4,26.8,42,2.5
-0.6,47.6,67,2.2
8.8,49.0,83,12.8
7.1,40.3,70,12.6
13.3,23.7,60,7.7
13.6,48.4,43,11.9
11.6,38.8,58,4.1
8.6,29.1,70,5.2
0.1,23.1,42,2.2
8.7,21.2,80,8.5
-1.7,33.3,81,13.9
7.7,28.1,54,13.7
13.1,23.5,78,1.1
17.8,34.0,61,10.0
10.3,31.4,46,4.3
16.4,47.6,76,11.5
14.2,25.4,54,8.3
2.8,28.7,88,0.1
3.9,31.1,82,7.9
12.8,36.8,76,7.8
0.4,25.0,57,12.0
0.5,27.7,87,10.6
11.2,41.9,63,14.2
-1.4,43.0,85,13.6
-2.3,19.4,82,9.4
12.3,29.4,82,15.3
16.6,36.7,81,11.0
-1.6,24.6,46,0.6
8.2,47.9,46,0.6
-1.6,47.6,82,4.2
16.9,27.1,75,5.3
16.4,23.9,59,2.7
-2.9,30.6,53,11.4
6.7,20.2,77,9.5
12.0,36.4,51,5.6
14.2,34.5,78,9.7
3.1,26.8,89,3.6
5.9,38.3,73,2.8
16.7,20.4,78,8.1
10.6,47.9,64,10.4
0.6,46.9,51,6.5
14.1,26.9,82,0.0
15.1,35.3,47,6.5
8.3,38.7,59,13.2
16.2,22.4,70,2.9
7.1,22.6,87,7.2
-1.5,26.6,51,8.3
-1.2,26.8,73,15.5
3.1,37.7,40,1.6
13.1,28.1,55,10.7
5.1,36.2,71,11.3
14.8,45.5,85,10.3
8.9,44.4,41,11.0
10.6,20.5,77,3.2
11.5,42.1,79,10.1
13.7,37.1,86,5.8
18.0,24.3,73,1.8
9.9,44.7,54,8.0
